text,labels,confidence,source,iab_label
action romance crime muppets wanted might,,0.33,natural,IAB16 Pets
watch dogs gameplay spoil story,,0.33,natural,IAB16 Pets
mickey rooney died,,0.33,natural,IAB16 Pets
miley cyrus pet horse lover 2014 hospitalization due sti rumored,,0.33,natural,IAB16 Pets
muppets sweetness sours bit wanted,,0.33,natural,IAB16 Pets
panda faked pregnancy extra treats,,0.33,natural,IAB16 Pets
aneela zeb babars review muppets wanted,,0.33,natural,IAB16 Pets
fears illness death cause chinamade dog treats disappear us shelves,,0.33,natural,IAB16 Pets
expert gives cat taming tips oregon attack,,0.33,natural,IAB16 Pets
miss piggy fame kermie muppets wanted,,0.33,natural,IAB16 Pets
prairie chicken listed threatened,,0.33,natural,IAB16 Pets
rihanna pickle freepalestine tweet,,0.33,natural,IAB16 Pets
tempe pd launching seat belt campaign,,0.33,natural,IAB16 Pets
watch dogs review ps4 new dog new tricks,,0.33,natural,IAB16 Pets
mayor flings dog poop opponents property,,0.33,natural,IAB16 Pets
kissing camels response mers,,0.33,natural,IAB16 Pets
giant panda may faked pregnancy food,,0.33,natural,IAB16 Pets
piketty us birthplace freedom progressive taxation,,0.33,natural,IAB16 Pets
mind blown hello kitty cat british young girl,,0.33,natural,IAB16 Pets
pfizer inc pfes takeitorleaveit offer rejected astrazeneca,,0.33,natural,IAB16 Pets
watch dogs playstation 4 xbox one compared sidebyside video,,0.33,natural,IAB16 Pets
watch dogs ctos tower collectibles locations guide,,0.32,natural,IAB16 Pets
peter mayhew returning star wars,,0.32,natural,IAB16 Pets
police man drove small dog tied car,,0.32,natural,IAB16 Pets
pfizer goes passiveaggressive bid astrazeneca,,0.32,natural,IAB16 Pets
facebooks lab rats,,0.32,natural,IAB16 Pets
miley cyrus left broken following death dog floyd,,0.32,natural,IAB16 Pets
epas proposal carbon emissions creates complications coalstate,,0.32,natural,IAB16 Pets
johnny weirs divorce dramz leaves precious pup caught middle plus,,0.32,natural,IAB16 Pets
ipos busting,,0.32,natural,IAB16 Pets
monty pythons reunion gives funny feeling luxury,,0.32,natural,IAB16 Pets
jimmy fallon kermit frog warm heart special st,,0.32,natural,IAB16 Pets
fda jerky treats linked least 1000 dog deaths,,0.32,natural,IAB16 Pets
parrots new bebop drone takes flight hd video,,0.32,natural,IAB16 Pets
veep silicon valley renewed hbo,,0.32,natural,IAB16 Pets
review muppets wanted lots felt feeling,,0.32,natural,IAB16 Pets
"Today, birds remain popular pets, with parrots, canaries, and finches being among the most common species kept in captivity.",,0.32,synthetic,IAB16 Pets
epa wins one loses one supreme court,,0.32,natural,IAB16 Pets
richard gere dating padma,,0.32,natural,IAB16 Pets
statement pfizer inc,,0.32,natural,IAB16 Pets
watch dogs pr stunt confused bomb threat,,0.32,natural,IAB16 Pets
treat dog chinese anymore,,0.32,natural,IAB16 Pets
new mexico 500 barrels questionable nuke waste packed kitty litter,,0.32,natural,IAB16 Pets
donkeys quite party animals mexico,,0.31,natural,IAB16 Pets
veep season 3 episode 3 alicia,,0.31,natural,IAB16 Pets
pga backs tariff cuts new japan free trade deal,,0.31,natural,IAB16 Pets
miley cyrus got new tattoo memory dead dog,,0.31,natural,IAB16 Pets
google seeks human guinea pigs understand health human body,,0.31,natural,IAB16 Pets
pfizer interested astrazeneca,,0.31,natural,IAB16 Pets
lavigne faces hello kitty backlash,,0.31,natural,IAB16 Pets
explicit watch dogs phone conversations,,0.31,natural,IAB16 Pets
piketty picked apart,,0.31,natural,IAB16 Pets
st petersburg general ranks low new consumer reports safety ranking,,0.31,natural,IAB16 Pets
osborne get hardnosed pfizer,,0.31,natural,IAB16 Pets
lea michele steps new boyfriend matthew paetzs gigolo past gets,,0.31,natural,IAB16 Pets
simon watkins far city concerned pfizers bid astrazeneca,,0.31,natural,IAB16 Pets
watch dogs qr code collectibles locations guide,,0.31,natural,IAB16 Pets
weve fooled hello kitty kitty,,0.31,natural,IAB16 Pets
paltrow partied split,,0.31,natural,IAB16 Pets
pfizer pfe stock today,,0.31,natural,IAB16 Pets
farley mowat believe god way dog,,0.31,natural,IAB16 Pets
hello kitty cat right wrong says creator,,0.31,natural,IAB16 Pets
11yearold lost ear raccoon baby receive one grown forearm,,0.31,natural,IAB16 Pets
matts world weather meteor shower tonight,,0.31,natural,IAB16 Pets
better stock today pfizer vs tesla motors,,0.31,natural,IAB16 Pets
pig virus causes bacon price hike,,0.31,natural,IAB16 Pets
memory lives cats returns london stage,,0.31,natural,IAB16 Pets
pistorius mentally ill girlfriends killing court hears,,0.31,natural,IAB16 Pets
piketty darling left appears fudged data,,0.31,natural,IAB16 Pets
"- Queen Victoria: Queen Victoria was a great lover of dogs, and she owned over 100 dogs during her lifetime.",,0.31,synthetic,IAB16 Pets
"The future of reptiles as pets is bright, with new technologies and advancements in care techniques making it easier than ever to provide them with the care they need to thrive.",,0.31,synthetic,IAB16 Pets
ten things know start playing watch dogs,,0.31,natural,IAB16 Pets
tupacs final words,,0.31,natural,IAB16 Pets
fed greenlights pedv vaccine,,0.31,natural,IAB16 Pets
pfizers move astra fuels fears british science,,0.31,natural,IAB16 Pets
pg gets sales boost us winter,,0.31,natural,IAB16 Pets
vintage persian carpets,,0.31,synthetic,IAB16 Pets
fetching peabody,,0.31,natural,IAB16 Pets
peter criss refutes former kiss bandmate paul stanleys allegations anti,,0.31,natural,IAB16 Pets
"As more people discover the unique charms of reptiles, they are likely to become even more popular as pets in the years to come.",,0.31,synthetic,IAB16 Pets
miley cyrus friends get late dog floyds tattoos,,0.31,natural,IAB16 Pets
Birds are a popular choice for pets because they are relatively easy to care for and can be very affectionate.,,0.3,synthetic,IAB16 Pets
alyce faye bragg much bunnies eggs,,0.3,natural,IAB16 Pets
video game review watch dogs,,0.3,natural,IAB16 Pets
pete dyakowski hamilton tiger cat jeopardy tuesday night,,0.3,natural,IAB16 Pets
avril lavigne causes stir hello kitty video,,0.3,natural,IAB16 Pets
jupiters great red spot shrinking,,0.3,natural,IAB16 Pets
trying ban pfizers bid astrazeneca would illegal,,0.3,natural,IAB16 Pets
dog torched numsa rampage,,0.3,natural,IAB16 Pets
zonkey donkeyzebra hybrid born mexican zoo video,,0.3,natural,IAB16 Pets
dog sense smell early detection prostate cancer,,0.3,natural,IAB16 Pets
pitbull jennifer lopezs one full song lyrics listen,,0.3,natural,IAB16 Pets
cop reveals tupacs last words f,,0.3,natural,IAB16 Pets
astrazeneca rejects pfizers 2nd 100bn offer,,0.3,natural,IAB16 Pets
mice men,,0.3,natural,IAB16 Pets
poultry plants conduct checks inspectors concentrate illnesses,,0.3,natural,IAB16 Pets
pf changs confirms breach,,0.3,natural,IAB16 Pets
dogs may able sniff prostate cancer,,0.3,natural,IAB16 Pets
- The popularity of designer dogs is on the rise.,,0.3,synthetic,IAB16 Pets
pepsi joins cocacola removing brominated vegetable oil drinks,,0.3,natural,IAB16 Pets
watch dogs torrent riddled bitcoin miner installing malware,,0.3,natural,IAB16 Pets
depps transcendent lethargy,,0.3,natural,IAB16 Pets
facebooks guinea pig time india get privacy law,,0.3,natural,IAB16 Pets
review muppets wanted,,0.3,natural,IAB16 Pets
fda thousands dogs 3 people sickened jerky pet treats,,0.3,natural,IAB16 Pets
miley cyrus owner john f kennedys brain new video,,0.3,natural,IAB16 Pets
panda may faked pregnancy food,,0.3,natural,IAB16 Pets
pistorius obsessed security,,0.3,natural,IAB16 Pets
pokemon hunting among googles list april fools day jokes,,0.3,natural,IAB16 Pets
apes control,,0.3,natural,IAB16 Pets
young fourdoor hamster wheel,,0.3,natural,IAB16 Pets
pge charged obstruction bay area blast,,0.3,natural,IAB16 Pets
spiderman comics braindead peter parker brought back life time,,0.3,natural,IAB16 Pets
watch dogs need know buy,,0.3,natural,IAB16 Pets
watch dogs playthrough shows chicago city one end another,,0.3,natural,IAB16 Pets
animal love giraffe kisses dying handler goodbye,,0.3,natural,IAB16 Pets
"- Queen Elizabeth I, who kept a number of exotic animals, including a pet monkey named Coco.",,0.3,synthetic,IAB16 Pets
watch dogs performance analysis,,0.3,natural,IAB16 Pets
liam paynes stage fall due drug abuse,,0.3,natural,IAB16 Pets
pfizers astrazeneca bid scrutiny mps amid fears industry future,,0.3,natural,IAB16 Pets
hello kitty officially cat whole life lie,,0.3,natural,IAB16 Pets
could eat 15 billion peeps still say chubby bunny,,0.3,natural,IAB16 Pets
game thrones season 4 episode 5 recap petyr baelish puppet,,0.29,natural,IAB16 Pets
11 muppet memories,,0.29,natural,IAB16 Pets
star wars 7 peter mayhew joins chewbacca,,0.29,natural,IAB16 Pets
review muppets reteam mixed results,,0.29,natural,IAB16 Pets
panda may faked pregnancy attention,,0.29,natural,IAB16 Pets
astrazeneca rejects higher final offer pfizer,,0.29,natural,IAB16 Pets
rihanna tweets freepalestine,,0.29,natural,IAB16 Pets
panda ai hin phantom pregnancy china zookeepers suspect,,0.29,natural,IAB16 Pets
pfizers quarterly sales disappoint astrazeneca offer simmers,,0.29,natural,IAB16 Pets
watch dogs ps4 train gameplay,,0.29,natural,IAB16 Pets
gopros ipo buy today,,0.29,natural,IAB16 Pets
Piet Oudolf: Oudolf is a Dutch landscape designer who is known for his naturalistic gardens.,,0.29,synthetic,IAB16 Pets
paltrow cheat thrice,,0.29,natural,IAB16 Pets
piketty update books appendix coming days,,0.29,natural,IAB16 Pets
pandas benefits cheats fake pregnancy better lifestyle says expert,,0.29,natural,IAB16 Pets
miley cyrus shows new tattoo memory dead dog,,0.29,natural,IAB16 Pets
game thrones recap 51814 petyr baelish throws lysa arryn moon,,0.29,natural,IAB16 Pets
photos wayne coyne miley cyrus get tattoo tribute dog floyd,,0.29,natural,IAB16 Pets
girls actress allison williams lands role peter pan nbcs live stage,,0.29,natural,IAB16 Pets
muppets return new escapade,,0.29,natural,IAB16 Pets
miley cyrus gives new dog moonie,,0.29,natural,IAB16 Pets
The debate over dogs is likely to continue for many years to come.,,0.29,synthetic,IAB16 Pets
pge could face enhanced fines san bruno blast,,0.29,natural,IAB16 Pets
rooney mara cast tiger lily peter pan origins movie pan,,0.29,natural,IAB16 Pets
jupiters giant red spot shrinking,,0.29,natural,IAB16 Pets
photos frostie baby goat frolicking tiny wheelchair cute,,0.29,natural,IAB16 Pets
even seth rogens dog hates justin bieber,,0.29,natural,IAB16 Pets
toxic jerky treats responsible 1000 dog deaths fda says,,0.29,natural,IAB16 Pets
swan song dead parrot pythons say reunion last,,0.29,natural,IAB16 Pets
parrot puts camera first new bebop drone,,0.29,natural,IAB16 Pets
Here are some notable events in the history of dogs:,,0.29,synthetic,IAB16 Pets
pier collapses wedding party photo,,0.29,natural,IAB16 Pets
usda moves forward pedv vaccine,,0.29,natural,IAB16 Pets
problem pikettys inequality formula,,0.29,natural,IAB16 Pets
"If you are considering getting a reptile as a pet, be sure to do your research and choose a species that is right for you.",,0.29,synthetic,IAB16 Pets
"With proper care and attention, reptiles can make rewarding and fascinating pets that can provide years of enjoyment.",,0.29,synthetic,IAB16 Pets
review ps4 exclusive content showcases best watch dogs,,0.29,natural,IAB16 Pets
pfizer says bid astrazeneca dead,,0.28,natural,IAB16 Pets
nplant worker dies mudslide,,0.28,natural,IAB16 Pets
pistorius murder trial resume 30day observation,,0.28,natural,IAB16 Pets
piketty zeitgeist,,0.28,natural,IAB16 Pets
robert pattinsons sweaty sex scene,,0.28,natural,IAB16 Pets
miley cyrus miley cyrus honours dead pooch tribute tattoo,,0.28,natural,IAB16 Pets
"- Theodore Roosevelt, who kept a number of large animals at his home, including a pet bear named Jonathan.",,0.28,synthetic,IAB16 Pets
planet apes 5 reasons caesar formidable presence,,0.28,natural,IAB16 Pets
tevas latest victory effort protect key patents,,0.28,natural,IAB16 Pets
turkish kilim poufs,,0.28,synthetic,IAB16 Pets
clever panda fakes pregnancy score extra food airconditioned room,,0.28,natural,IAB16 Pets
pfizers breast cancer drug palbociclib extends survival,,0.28,natural,IAB16 Pets
avril lavigne hello kitty video embarrassment language,,0.28,natural,IAB16 Pets
martin paltrow still great mates,,0.28,natural,IAB16 Pets
new pet scan technique could diagnose patients vegetative state,,0.28,natural,IAB16 Pets
sources samuelsson among list coaching candidates penguins,,0.28,natural,IAB16 Pets
mr peabody finds way 1 spot,,0.28,natural,IAB16 Pets
priceline founder lessons applesamsung fight,,0.28,natural,IAB16 Pets
ipod isnt dead,,0.28,natural,IAB16 Pets
bernie goedharts kids bunny gets feline competitor comes,,0.28,natural,IAB16 Pets
great perfect watch dogs arrives glowing reviews,,0.28,natural,IAB16 Pets
pas population sees slight increase regions numbers dip,,0.28,natural,IAB16 Pets
facebook adds liverail kitty,,0.28,natural,IAB16 Pets
"Today, large animals are still kept as pets by some people, although it is becoming increasingly difficult to do so due to concerns about safety and animal welfare.",,0.28,synthetic,IAB16 Pets
- The first dog show was held in England in 1859.,,0.28,synthetic,IAB16 Pets
pew digital ventures bring jobs money journalism,,0.28,natural,IAB16 Pets
watch dogs video shows first look ultra graphics,,0.28,natural,IAB16 Pets
st petersburg governor tips ice bucket head charity challenge video,,0.28,natural,IAB16 Pets
